person,label
4886f805,0.000711041910108
0297fc1e,0.00746203120798
2d681dd8,0.00337345898151
cccea85e,0.00141313066706
4c8a8b93,0.0119367325678
29ebb414,0.00708608748391
3dc1950f,0.000446428341093
8ea4c165,0.000432130269473
d8cfe234,0.00353694125079
d6bc64df,0.00421879580244
ec9c4059,0.000642381783109
d21b8e6b,0.000211774051422
2a724d87,0.00386741780676
686c49c9,0.159243986011
a08d42ea,0.000284210778773
c98f5cf1,0.0045001055114
d614c608,0.00293652201071
e45acd53,0.0347016602755
7d876393,0.00401885760948
f5af843f,0.000253677775618
5a724794,0.00576414447278
00091926,0.00390713661909
55d1e0ee,0.000552244368009
f87be219,0.0001107139542
49c19e32,0.00287561211735
bb78c182,0.000584053166676
e2bfe05f,0.000260556553258
0e9d0ae2,5.51095545234e-05
cb68850c,0.00090655713575
f30ef764,0.00105319998693
ca5fa859,0.000124720187159
4f06f2dd,0.000703090452589
872d9b83,0.0153053840622
dca7e4fa,0.00112640438601
3cb2bfc5,3.62247483281e-05
0ec008ff,0.940212070942
19876c5b,0.00432012602687
36606944,0.00304755847901
3c36c384,0.00016493658768
25ec69e5,0.000199073765543
02a9fd4c,0.000954620365519
e9c847d7,0.002009146614
8f7d334b,0.00264298124239
fd683087,0.000638098281343
aa5593bc,0.106387034059
e39a4b4f,0.00134887220338
8aeb37ef,0.00146839523222
c76b8417,0.00209621107206
b51c3897,0.0113357827067
49013e40,0.0127077307552
18ad1f7c,0.000574248202611
ea679233,0.087406411767
39df97e0,0.0115402406082
4473cb91,0.000279632105958
a90bb821,0.0061253500171
66f3c5a8,0.0013542061206
6972936f,6.59685538267e-05
f484e20b,0.0252840742469
bb5c496a,0.000332311406964
fa15dd75,0.0109783140942
8036d563,0.000854212907143
051b11a7,0.000974085181952
a708f6b7,0.0209590587765
8af64425,0.00214149081148
290a4ade,0.0159659907222
5ea8fd22,0.000237998756347
73f02c61,0.00253170961514
b364ac0f,0.00856503751129
27c4deeb,0.000851017597597
1a8f3e6d,0.00261500966735
75aea7ed,0.00196406967007
68bee360,0.000848008028697
7363f782,0.00387445022352
5f5a1be2,0.00271021388471
f2ab91ec,0.00349359726533
f7e13865,0.000380662153475
f70a331b,0.00375701440498
69fe770b,0.00247190101072
73b5ddeb,0.178066149354
3aae4375,0.00318226148374
2beddf66,0.00100742897484
17b858f9,0.000529723067302
f75b14e8,0.00019618976512
67ec6a13,0.00492930039763
2466dcee,0.0123501094058
bbac557c,0.00773803470656
57d078f9,0.0496487915516
6791adff,0.0063135032542
2fca45c7,0.000200613576453
ee7d1909,0.000342839164659
b87bf3c0,0.140331834555
229a0726,0.0164001714438
e28fa553,0.00169842632022
e2d69e04,0.00240325671621
f99328eb,0.000952767091803
7a98e5bb,0.000105539307697
60d720a3,0.00017845549155
8f6d708a,0.000585606088862
91a293e8,0.0117936702445
dbff7610,0.00767749454826
c104bc78,0.0159476902336
b3bf2435,0.085182338953
8611216e,0.00976067129523
2454293c,0.00219370564446
82d31364,0.000645966792945
f1f2d6aa,0.00076328322757
45599974,0.0332295745611
b8112306,0.000935020507313
7e317918,0.00175407901406
a30504be,0.000235958024859
f88200f4,0.00223288848065
97267956,0.00356276100501
2fec9bbc,0.000249310251093
4e5d317d,0.000187689482118
f8e37457,0.00437467033044
9411a009,1.13911901281e-05
166bf528,0.350507616997
5429fbb6,0.000506951590069
49ff6d6e,0.00143001647666
19c94e0b,0.00201983260922
0ff75b46,0.0264100860804
224613bb,0.00236023566686
179720f1,0.00976212788373
1070bca3,8.3747858298e-05
a5d31df5,0.000374987022951
4e5c868d,6.34831303614e-05
653f68fe,0.000301644438878
3ebc771d,0.0688871890306
517bf648,0.104239054024
254f8761,0.000206606375286
c844a662,0.0722581520677
7f6c85e8,9.25698404899e-05
35ee0cc8,0.0549403503537
c1d99fe2,0.00536812609062
55fc24ef,0.0891340970993
77e489c7,0.00253145443276
62ba2fba,0.000110959263111
ae4bfc26,5.34458486072e-05
22f1d021,0.0225058794022
72368746,0.000373666989617
55e87de8,0.00254215812311
