person,label
4886f805,0.00594960335978
0297fc1e,0.0574018126888
2d681dd8,0.00594960335978
cccea85e,0.0574018126888
4c8a8b93,0.0574018126888
29ebb414,0.00594960335978
3dc1950f,0.0574018126888
8ea4c165,0.0574018126888
d8cfe234,0.0349206349206
d6bc64df,0.0574018126888
ec9c4059,0.0349206349206
d21b8e6b,0.00594960335978
2a724d87,0.00594960335978
686c49c9,0.195247933884
a08d42ea,0.0349206349206
c98f5cf1,0.0574018126888
d614c608,0.00594960335978
e45acd53,0.0322580645161
7d876393,0.0574018126888
f5af843f,0.0574018126888
5a724794,0.0574018126888
00091926,0.0574018126888
55d1e0ee,0.0349206349206
f87be219,0.00594960335978
49c19e32,0.0349206349206
bb78c182,0.00594960335978
e2bfe05f,0.00594960335978
0e9d0ae2,0.00594960335978
cb68850c,0.00594960335978
f30ef764,0.00594960335978
ca5fa859,0.00594960335978
4f06f2dd,0.00594960335978
872d9b83,0.295384615385
dca7e4fa,0.0574018126888
3cb2bfc5,0.00594960335978
0ec008ff,0.295384615385
19876c5b,0.0574018126888
36606944,0.0574018126888
3c36c384,0.00594960335978
25ec69e5,0.00594960335978
02a9fd4c,0.0349206349206
e9c847d7,0.00594960335978
8f7d334b,0.0574018126888
fd683087,0.0574018126888
aa5593bc,0.0574018126888
e39a4b4f,0.0574018126888
8aeb37ef,0.00594960335978
c76b8417,0.0574018126888
b51c3897,0.0574018126888
49013e40,0.0574018126888
18ad1f7c,0.0574018126888
ea679233,0.295384615385
39df97e0,0.0349206349206
4473cb91,0.00594960335978
a90bb821,0.00594960335978
66f3c5a8,0.00594960335978
6972936f,0.028636884307
f484e20b,0.295384615385
bb5c496a,0.0574018126888
fa15dd75,0.0574018126888
8036d563,0.00594960335978
051b11a7,0.00594960335978
a708f6b7,0.028636884307
8af64425,0.0574018126888
290a4ade,0.0574018126888
5ea8fd22,0.00594960335978
73f02c61,0.0574018126888
b364ac0f,0.0574018126888
27c4deeb,0.0574018126888
1a8f3e6d,0.0574018126888
75aea7ed,0.00594960335978
68bee360,0.0574018126888
7363f782,0.0574018126888
5f5a1be2,0.0574018126888
f2ab91ec,0.0349206349206
f7e13865,0.0574018126888
f70a331b,0.0349206349206
69fe770b,0.00594960335978
73b5ddeb,0.0574018126888
3aae4375,0.0574018126888
2beddf66,0.00594960335978
17b858f9,0.00594960335978
f75b14e8,0.028636884307
67ec6a13,0.295384615385
2466dcee,0.295384615385
bbac557c,0.0574018126888
57d078f9,0.195247933884
6791adff,0.0349206349206
2fca45c7,0.0349206349206
ee7d1909,0.00594960335978
b87bf3c0,0.0574018126888
229a0726,0.00594960335978
e28fa553,0.0574018126888
e2d69e04,0.0574018126888
f99328eb,0.0574018126888
7a98e5bb,0.00594960335978
60d720a3,0.00594960335978
8f6d708a,0.00594960335978
91a293e8,0.0574018126888
dbff7610,0.00594960335978
c104bc78,0.0349206349206
b3bf2435,0.27358490566
8611216e,0.0574018126888
2454293c,0.00594960335978
82d31364,0.0574018126888
f1f2d6aa,0.028636884307
45599974,0.0574018126888
b8112306,0.00594960335978
7e317918,0.00594960335978
a30504be,0.00594960335978
f88200f4,0.0574018126888
97267956,0.0574018126888
2fec9bbc,0.0574018126888
