person,label
4886f805,0.0206474820573
0297fc1e,0.194518560161
2d681dd8,0.0230795459001
cccea85e,0.183045306791
4c8a8b93,0.0822423438123
29ebb414,0.0461613969293
3dc1950f,0.157418955355
8ea4c165,0.0999725227446
d8cfe234,0.103128215737
d6bc64df,0.113824326783
ec9c4059,0.090236808923
d21b8e6b,0.0184897622515
2a724d87,0.0181580779254
686c49c9,0.369486963749
a08d42ea,0.0738142714571
c98f5cf1,0.167046659148
d614c608,0.0316174623667
e45acd53,0.399156252851
7d876393,0.123841811209
f5af843f,0.13937853673
5a724794,0.0902575219565
00091926,0.155485569427
55d1e0ee,0.110267014371
f87be219,0.0199641495744
49c19e32,0.071489394771
bb78c182,0.0206694153249
e2bfe05f,0.0126791792412
0e9d0ae2,0.0233611641873
cb68850c,0.0289178345153
f30ef764,0.0298305903908
ca5fa859,0.0326258667856
4f06f2dd,0.036183834515
872d9b83,0.498967459278
dca7e4fa,0.0729530513953
3cb2bfc5,0.0215105728357
0ec008ff,0.510847300764
19876c5b,0.275864946798
36606944,0.0788031131696
3c36c384,0.0343979948311
25ec69e5,0.0307092372128
02a9fd4c,0.12301603005
e9c847d7,0.15089952555
8f7d334b,0.0670042607356
fd683087,0.273856170928
aa5593bc,0.0941815018546
e39a4b4f,0.0462762301833
8aeb37ef,0.0868875643283
c76b8417,0.202386477579
b51c3897,0.164179688759
49013e40,0.190585845698
18ad1f7c,0.116882767346
ea679233,0.41329168876
39df97e0,0.183622584807
4473cb91,0.0334362279424
a90bb821,0.153379911174
66f3c5a8,0.0849292512406
6972936f,0.0829159794796
f484e20b,0.423984026909
bb5c496a,0.212539935052
fa15dd75,0.219075908263
8036d563,0.0416824833601
051b11a7,0.0921624139617
a708f6b7,0.110844724233
8af64425,0.190262446801
290a4ade,0.101403426197
5ea8fd22,0.0720997711688
73f02c61,0.160739574819
b364ac0f,0.0681104869318
27c4deeb,0.113969540663
1a8f3e6d,0.120209553827
75aea7ed,0.0808630323083
68bee360,0.185307948777
7363f782,0.203122122045
5f5a1be2,0.0949983383886
f2ab91ec,0.105374938316
f7e13865,0.116146618117
f70a331b,0.115903915035
69fe770b,0.0289528187165
73b5ddeb,0.240605667541
3aae4375,0.145185570982
2beddf66,0.0534607336969
17b858f9,0.0529956008663
f75b14e8,0.0545432124087
67ec6a13,0.401998032952
2466dcee,0.395093317826
bbac557c,0.101018412478
57d078f9,0.469007194885
6791adff,0.118173525191
2fca45c7,0.300726573733
ee7d1909,0.0736016641728
b87bf3c0,0.369287789176
229a0726,0.0808949654966
e28fa553,0.244579111844
e2d69e04,0.0963934521546
f99328eb,0.341539333264
7a98e5bb,0.032255603974
60d720a3,0.0264651114543
8f6d708a,0.108897398975
91a293e8,0.297816721554
dbff7610,0.0969876458916
c104bc78,0.267383662816
b3bf2435,0.298167435284
8611216e,0.276350005408
2454293c,0.0850132366686
82d31364,0.110726283061
f1f2d6aa,0.181742597609
45599974,0.236801979895
b8112306,0.0368946595539
7e317918,0.0542541025629
a30504be,0.0751729195984
f88200f4,0.351138423195
97267956,0.147809126962
2fec9bbc,0.119202992387
4e5d317d,0.0397640519887
f8e37457,0.120995586571
9411a009,0.0319323741942
166bf528,0.507891845968
5429fbb6,0.135312736387
49ff6d6e,0.150126903245
19c94e0b,0.27623691327
0ff75b46,0.382022118568
224613bb,0.172627442038
179720f1,0.107970618165
1070bca3,0.0948725179505
a5d31df5,0.0677678340225
4e5c868d,0.272617433409
653f68fe,0.0234334422697
3ebc771d,0.419428344568
517bf648,0.35000761073
254f8761,0.186016916224
c844a662,0.556354274826
7f6c85e8,0.0197273639142
35ee0cc8,0.354498753945
c1d99fe2,0.208403382639
55fc24ef,0.327076226781
77e489c7,0.149437232802
62ba2fba,0.0635674624193
ae4bfc26,0.0546217583786
22f1d021,0.101754445401
72368746,0.028001816675
55e87de8,0.136142443684
c56dff49,0.0881213400313
ba724fb6,0.161182752318
b97b9d93,0.0202223413735
7025ac12,0.200320277601
bada76d3,0.348616918236
70a325eb,0.428060785929
fb19ca5a,0.123792783486
f6cd21a1,0.112489989466
91752493,0.0182146340409
92059fdf,0.0350898172507
4d233ac6,0.121087239253
46a1efca,0.092405630108
23b90f81,0.129534816809
2606c8da,0.0402826148817
23e6906d,0.0621815079003
cf75487d,0.0360019583056
e349f752,0.27169829607
d4e83772,0.155214571942
9952a8e0,0.0179639760205
edc38036,0.631696740786
e4b71e52,0.162883387076
ed39978f,0.386619240353
5b7a7697,0.311219660397
a4e3e0ba,0.0244005176971
1033c7f1,0.0367963839123
a16a0211,0.225471719046
2df10e76,0.167932673285
732df811,0.15001716116
80c8726f,0.532035584251
619bff69,0.0368794218748
ed7382a8,0.255549361617
3043e183,0.0565612072313
8ab5791a,0.122128721145
6929face,0.175927523761
6b5088da,0.146774332789
685dc7f7,0.183672021893
919bcd48,0.111526179271
9a00037e,0.0711929304948
55f7ae64,0.0750320482801
fed81014,0.3730823795
fd5e4491,0.125228445795
e9c994b8,0.0533896912698
e4594222,0.0759038023219
a7b6e286,0.117932156788
991360db,0.0549326070697
c5a0bc36,0.335246908621
2287c9f7,0.407751351903
0c9d90d6,0.0346382313519
41bfa3b9,0.0730356403738
b00a6f27,0.172881266541
8a4b69ec,0.204014269467
6ea9ffd2,0.437701076269
d0c5aa85,0.341165572713
fc4b841d,0.366423839244
db1a3c00,0.066363409514
9b4f540a,0.039069195941
7ac0c607,0.309853941202
af95a93c,0.0646948987033
a8ca0988,0.515985757586
e8a1b038,0.0182146340409
bb31d716,0.0607448422461
b86b400e,0.0525103674383
852abc08,0.0842508082156
ad4b1e5f,0.299881137621
2ff5b818,0.0232844418336
bf15584a,0.173225758429
4a3c0db7,0.0344438531547
5f7f0c55,0.272141853968
9df0e397,0.149931638429
03302054,0.338232195377
000e4d9e,0.132340708364
ad5943a9,0.135878017611
f431031a,0.024367396141
ee8dd67c,0.0344931288112
656072a3,0.0471481671978
846372d4,0.21552191284
d1fd6caa,0.123872777886
8a0a63af,0.0897236327996
670639bc,0.140569052167
ae5b92db,0.0818375732174
41ccd2c6,0.116857294231
bdd23ab2,0.104006108134
270b42e3,0.0859175980758
ef8b96c3,0.131312359362
bb8116c9,0.499818118678
594a53d3,0.155217757888
108caf2c,0.255221410532
18a185e1,0.0340208973536
ff9fc164,0.139204701848
8a590d23,0.171231864879
166a19f7,0.406256492932
ee20c405,0.067414000983
814db0b5,0.112724621087
b0f9b8a1,0.0536241236875
73ffc5f4,0.0332721413224
0aa2b925,0.106541823414
f4bae3c6,0.024367396141
92c81866,0.0746157869264
6f0826b2,0.0732519010271
d1a14d14,0.0828127665868
1e13d639,0.340034419212
3956b1e1,0.0796540631403
f2c6d57c,0.0261889482339
29f80519,0.0177820253918
04b13fd2,0.0433946057721
ce36e512,0.129269024796
8a4ba4e2,0.182332534581
1443cf62,0.096182662812
5125c494,0.025321849664
604d8035,0.153893894024
80866567,0.0446073764115
9bb623c2,0.136125300317
a53a1a30,0.183334331778
103e0f7d,0.546384166158
cd3a841d,0.0357713193743
fb6b16a8,0.106658504473
89f62393,0.100484027455
2c85b2fa,0.182719189911
75950669,0.10543285913
d84ae194,0.193754026283
77bad6f5,0.0344556163797
2b213b2c,0.811339040597
8808e6a9,0.1602016429
b5a09122,0.324693309478
bf46c410,0.108601953653
42cc8a1d,0.423392434915
0744ba92,0.13989722338
b9996281,0.41914246564
471fb833,0.0424998269528
c449fd13,0.066143326814
b059104a,0.0691658740908
ba61790b,0.034598426625
deb5fa7a,0.276716322015
71d5d6e4,0.131723705917
766c271c,0.129275541571
df127511,0.445875183741
f7e04556,0.0347212047427
abe38822,0.119705454575
0e3c91a6,0.0903528517156
efae8f71,0.145502310065
31c9f140,0.118670583224
aefc81ce,0.032939308986
1fea3435,0.0310177831401
54d47ad8,0.0544907714973
df80a783,0.254321757866
9bc43f7e,0.120095999109
3e066076,0.288254139038
67bdc946,0.217803816001
32234ad9,0.101015318003
77b15b7d,0.0533475680698
2e515d51,0.0386353598087
37a0837e,0.0134817812392
3dbfcd14,0.118318134535
5fdd715e,0.0936950778633
1d762b15,0.0859535421601
9a0373f1,0.0346314140706
9bf77a71,0.122801493672
32e355cf,0.0926064089606
134cc999,0.230754194613
3a44e639,0.3076179428
2c90f768,0.0499919036591
fb23d1c3,0.0621208552073
a5d3c172,0.361538986673
583bd9b9,0.296124018443
